"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Total","2019",325.2,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Public","2019",108.4,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Private","2019",216.8,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Total","2018",664.7,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Public","2018",155.5,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Private","2018",509.3,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Total","2018",342.4,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Public","2018",50,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Private","2018",292.4,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Total","2018",322.3,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Public","2018",105.5,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Private","2018",216.8,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Total","2017",658.6,,"Public sector coverage: Total public sector","Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Public","2017",155.3,,"Public sector coverage: Total public sector","Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Private","2017",503.3,,"Public sector coverage: Total public sector","Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Total","2017",337.8,,"Public sector coverage: Total public sector","Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Public","2017",48.9,,"Public sector coverage: Total public sector","Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Private","2017",288.9,,"Public sector coverage: Total public sector","Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Total","2017",320.8,,"Public sector coverage: Total public sector","Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Public","2017",106.4,,"Public sector coverage: Total public sector","Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Private","2017",214.4,,"Public sector coverage: Total public sector","Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Total","2016",644.6,,"Public sector coverage: Total public sector","Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Public","2016",161.5,,"Public sector coverage: Total public sector","Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Private","2016",483.2,,"Public sector coverage: Total public sector","Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Total","2016",329.4,,"Public sector coverage: Total public sector","Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Public","2016",53.7,,"Public sector coverage: Total public sector","Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Private","2016",275.7,,"Public sector coverage: Total public sector","Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Total","2016",315.3,,"Public sector coverage: Total public sector","Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Public","2016",107.8,,"Public sector coverage: Total public sector","Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Private","2016",207.5,,"Public sector coverage: Total public sector","Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Total","2015",640.9,,"Public sector coverage: Total public sector","Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Public","2015",163.1,,"Public sector coverage: Total public sector","Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Private","2015",477.8,,"Public sector coverage: Total public sector","Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Total","2015",327.9,,"Public sector coverage: Total public sector","Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Public","2015",55.6,,"Public sector coverage: Total public sector","Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Private","2015",272.4,,"Public sector coverage: Total public sector","Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Total","2015",312.9,,"Public sector coverage: Total public sector","Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Public","2015",107.5,,"Public sector coverage: Total public sector","Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Private","2015",205.4,,"Public sector coverage: Total public sector","Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Total","2014",624.8,,,"Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Public","2014",165.8,,,"Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Private","2014",459,,,"Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Total","2014",320,,,"Age coverage - maximum age: 74 years old"
