"ref_area.label","source.label","indicator.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Colombia","LFS - Integrated Household Survey","Informal employment rate by sex (%)","Sex: Male","2009",69.322,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","LFS - Integrated Household Survey","Informal employment rate by sex (%)","Sex: Female","2009",67.921,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","LFS - Integrated Household Survey","Informal employment rate by sex (%)","Sex: Total","2008",66.839,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","LFS - Integrated Household Survey","Informal employment rate by sex (%)","Sex: Male","2008",68.105,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","LFS - Integrated Household Survey","Informal employment rate by sex (%)","Sex: Female","2008",64.87,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","LFS - Integrated Household Survey","Informal employment rate by sex (%)","Sex: Total","2007",67.078,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","LFS - Integrated Household Survey","Informal employment rate by sex (%)","Sex: Male","2007",68.215,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","LFS - Integrated Household Survey","Informal employment rate by sex (%)","Sex: Female","2007",65.296,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Comoros","LFS - National Survey on Employment and the Informal Sector","Informal employment rate by sex (%)","Sex: Total","2021",88.809,,,"Repository: ILO-STATISTICS - Micro data processing"
"Comoros","LFS - National Survey on Employment and the Informal Sector","Informal employment rate by sex (%)","Sex: Male","2021",86.662,,,"Repository: ILO-STATISTICS - Micro data processing"
"Comoros","LFS - National Survey on Employment and the Informal Sector","Informal employment rate by sex (%)","Sex: Female","2021",91.603,,,"Repository: ILO-STATISTICS - Micro data processing"
"Comoros","LFS - National Survey on Employment and the Informal Sector","Informal employment rate by sex (%)","Sex: Total","2014",94.71,,,"Repository: ILO-STATISTICS - Micro data processing"
"Comoros","LFS - National Survey on Employment and the Informal Sector","Informal employment rate by sex (%)","Sex: Male","2014",94.597,,,"Repository: ILO-STATISTICS - Micro data processing"
"Comoros","LFS - National Survey on Employment and the Informal Sector","Informal employment rate by sex (%)","Sex: Female","2014",94.894,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cabo Verde","LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics","Informal employment rate by sex (%)","Sex: Total","2015",63.819,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Cabo Verde","LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics","Informal employment rate by sex (%)","Sex: Male","2015",63.744,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Cabo Verde","LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics","Informal employment rate by sex (%)","Sex: Female","2015",63.898,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Total","2023",37.102,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Male","2023",36.684,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Female","2023",37.795,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Total","2022",39.869,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Male","2022",38.27,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Female","2022",42.387,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Total","2021",41.315,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Male","2021",39.887,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Female","2021",43.645,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Total","2020",40.016,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Male","2020",38.812,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Female","2020",42.024,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Total","2019",41.847,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Male","2019",38.96,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Female","2019",46.328,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Total","2018",40.919,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Male","2018",37.788,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Female","2018",46.089,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Total","2017",40.73,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Male","2017",38.965,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Female","2017",43.716,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Total","2016",40.161,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Male","2016",38.048,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Female","2016",43.715,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Total","2015",42.052,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Male","2015",38.801,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Female","2015",47.222,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Total","2014",41.22,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Male","2014",37.907,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Female","2014",46.466,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Total","2013",40.871,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Male","2013",37.289,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Female","2013",46.436,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Total","2012",39.113,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Male","2012",35.823,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Female","2012",44.307,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Total","2011",37.072,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Male","2011",34.763,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex (%)","Sex: Female","2011",41.026,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","HS - National Household Survey","Informal employment rate by sex (%)","Sex: Total","2010",37.852,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","HS - National Household Survey","Informal employment rate by sex (%)","Sex: Male","2010",36.281,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","HS - National Household Survey","Informal employment rate by sex (%)","Sex: Female","2010",40.376,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cyprus","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2022",2.37,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Cyprus","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2022",1.655,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Cyprus","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2022",3.162,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Cyprus","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2021",2.452,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Cyprus","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2021",1.48,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Cyprus","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2021",3.508,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Cyprus","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2020",2.459,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Cyprus","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2020",1.509,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
